id,name,host+AF8-id,host+AF8-name,neighbourhood+AF8-group,neighbourhood,latitude,longitude,room+AF8-type,price,minimum+AF8-nights,number+AF8-of+AF8-reviews,last+AF8-review,reviews+AF8-per+AF8-month,calculated+AF8-host+AF8-listings+AF8-count,availability+AF8-365
284319,Excellent Room 3 centre Amsterdam,1480817,Gerard,,Centrum+AC0-Oost,52.3600925794,4.8946118131,Private room,115,2,16,2018+AC0-01+AC0-03,0.19,2,331
286500,Center+ADs-Canal View+ADs- Private Bathroom,1491565,David,,Centrum+AC0-West,52.3749696071,4.898844427,Private room,150,3,245,2018+AC0-11+AC0-26,2.94,2,274
289071,Romantic houseboat in Jordaan+ADs- private room.,1501819,Tanneke,,Centrum+AC0-West,52.3803733227,4.8802065993,Private room,90,3,177,2018+AC0-11+AC0-20,2.11,1,44
290701,Center+ADs- Large+ACY-Sunny Room+ADs-Pvt Bathrm,1491565,David,,Centrum+AC0-West,52.3761441812,4.8989366852,Private room,150,3,283,2018+AC0-11+AC0-23,3.42,2,287
291637,cosy bedroom +AHw- garden +AHw- near center +AHw- breakfast,1247363,Alexa +ACY- Scott,,Watergraafsmeer,52.3525059146,4.9433842148,Private room,95,2,8,2018+AC0-02+AC0-12,0.1,2,0
291752,Cozy +ACY- large bohemian style room ,1511330,Ton,,Oud+AC0-Oost,52.3527864734,4.9125638814,Private room,89,2,187,2018+AC0-11+AC0-18,2.22,1,337
293337,Sunny Apartment along river IJ,1493495,Tinda,,Oud+AC0-Noord,52.381705181,4.9144009219,Private room,105,4,23,2018+AC0-07+AC0-08,0.28,1,338
293514,Volledig huis+AC0-apartement,1518360,Mw,,Oud+AC0-Noord,52.3874409969,4.9096019623,Entire home/apt,74,1,5,2015+AC0-09+AC0-22,0.11,1,0
294226,No.1,1421327,Holger,,Zuid,52.3558886097,4.8570730822,Private room,900,2,166,2016+AC0-07+AC0-01,2.07,2,0
294468,Amsterdam Center +AC0-entire apartment,1509881,Godelief,,Centrum+AC0-Oost,52.3629438001,4.9094397872,Entire home/apt,175,3,14,2017+AC0-06+AC0-12,0.35,1,0
296452,Ground floor Family home +ACY- garden,615517,Barbara,,De Baarsjes +AC0- Oud+AC0-West,52.3662739138,4.8649919467,Entire home/apt,164,3,4,2018+AC0-03+AC0-19,0.06,2,85
297220,Lux apt +50n//Q- Roof Terrace +AEA-De Pijp,1532319,Anand,,De Pijp +AC0- Rivierenbuurt,52.3575502809,4.9014419879,Entire home/apt,117,6,83,2018+AC0-06+AC0-30,0.98,1,0
300067,Nice big Room close to centre,1545992,Kaya,,Oud+AC0-Oost,52.3566826504,4.9169472323,Private room,45,4,9,2018+AC0-02+AC0-12,0.11,1,74
301220,Cosy apartment in charming Jordaan,1550321,Frederika,,Centrum+AC0-West,52.371543687,4.8759645286,Entire home/apt,125,3,83,2017+AC0-02+AC0-28,0.99,1,0
302426,Sunny family flat in the Jordaan+ACE-,1557454,Lia +ACY- Reinier,,Centrum+AC0-West,52.3799719502,4.8870703999,Entire home/apt,126,5,14,2017+AC0-09+AC0-10,0.17,1,0
304189,Smack dab middle of Amsterdam,1565512,Benjamin,,Centrum+AC0-West,52.3709387766,4.8765350741,Entire home/apt,155,5,79,2018+AC0-08+AC0-13,0.95,1,106
305200,Split level Design Canal Apartment,1135329,Amsterdam Boutique Apartments,,Centrum+AC0-West,52.3695694058,4.8883043364,Entire home/apt,550,2,3,2018+AC0-11+AC0-18,0.1,2,103
305809,Canal +ACY- Parkview Apartment,1573009,Clyde,,Westerpark,52.3844846919,4.8711619204,Entire home/apt,295,1,121,2018+AC0-10+AC0-21,1.49,1,360
306852,SunShine+ADs- A Sunny Amsterdam Special,1141485,Gis+//0Aw//9AKg-le And Simon,,Centrum+AC0-Oost,52.3595518486,4.8979033331,Entire home/apt,195,3,11,2018+AC0-10+AC0-27,0.15,2,0
307470,Unique waterfront canal apartment,1582009,Michiel,,Centrum+AC0-Oost,52.3731183177,4.9065281458,Entire home/apt,130,21,6,2016+AC0-02+AC0-22,0.08,1,67
307497,Sailing Ship Amsterdam Centre (1),1582128,Petra,,Westerpark,52.3933676008,4.883008782,Entire home/apt,464,2,87,2018+AC0-12+AC0-03,1.15,2,124
308028,SunFlower+ADs- A Sunny B+ACY-B  2 Bicycles,1141485,Gis+//0Aw//9AKg-le And Simon,,Centrum+AC0-Oost,52.3585317371,4.8975109293,Private room,90,3,25,2018+AC0-03+AC0-04,0.44,2,71
309436,+ACI-Luxurious 17C Canal Villa Studio+ADs- 
Free Parking+ACI-,1570754,Janet,,Oud+AC0-Noord,52.3999228376,4.920000148,Private room,135,2,61,2018+AC0-08+AC0-06,0.88,1,354
310722,Cozy Central Apartment Amsterdam,1598424,Valentijn,,De Baarsjes +AC0- Oud+AC0-West,52.35901103,4.8643977977,Entire home/apt,169,2,28,2016+AC0-10+AC0-22,0.4,1,0
311124,+ACo-historic centre+ACo- +ACo-bright+ACo- +ACo-canal view+ACo- +ACo-jordaan+ACo-,1600010,Anke +ACY- Robert,,Centrum+AC0-West,52.3714333779,4.8766671397,Entire home/apt,200,3,72,2018+AC0-09+AC0-23,0.9,1,362
311584,40 m2 Appartment near Leidseplein ,1023895,Luca And Aldo,,De Baarsjes +AC0- Oud+AC0-West,52.3668395376,4.8767584019,Entire home/apt,100,3,53,2017+AC0-10+AC0-14,0.64,1,0
311694,Excellent Room+AC0-2 Centre Amsterdam,1480817,Gerard,,Centrum+AC0-Oost,52.3617620719,4.893214501,Private room,115,2,9,2018+AC0-06+AC0-08,0.2,2,333
313778,3 room apartment in popular Amsterdam Oost+ACE-,1612893,Nina,,Oostelijk Havengebied +AC0- Indische Buurt,52.3643927917,4.9394392593,Entire home/apt,124,1,48,2018+AC0-10+AC0-22,0.65,1,30
314082,Comfy and cozy private apartment,1613692,Rosanne,,De Baarsjes +AC0- Oud+AC0-West,52.3631406604,4.862843774,Entire home/apt,111,1,34,2018+AC0-11+AC0-25,0.42,1,9
314235,Ground floor apartment with patio in De Pijp,1613017,Jasper,,De Pijp +AC0- Rivierenbuurt,52.3571809476,4.8965410191,Entire home/apt,200,4,9,2015+AC0-05+AC0-31,0.11,1,0
315820,76m2 app near center+ACY-park+ACY-amstel,1743575,Anna,,Oud+AC0-Oost,52.3556220558,4.9153616695,Entire home/apt,107,4,46,2018+AC0-10+AC0-28,0.57,1,166
319985,Elegant Appartement Central Location.,1640702,J,,De Pijp +AC0- Rivierenbuurt,52.3572860967,4.9016269084,Entire home/apt,169,2,215,2018+AC0-11+AC0-18,2.68,2,139
320689,Familyhome easy airport connection+ACE-,1642815,Janey,,Zuid,52.3491899761,4.8588911473,Entire home/apt,88,1,32,2016+AC0-11+AC0-07,0.4,1,0
325165,Studio in the centre of Amsterdam,1636818,Janneke,,Centrum+AC0-Oost,52.3707325248,4.9286076588,Entire home/apt,80,3,24,2018+AC0-06+AC0-10,0.35,1,0
329577,Luxery apartment next to the Vondelpark,1682737,Mar,,Zuid,52.3515700694,4.8493024102,Entire home/apt,190,2,36,2018+AC0-11+AC0-01,0.44,1,21
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,,De Baarsjes +AC0- Oud+AC0-West,52.3618154497,4.8569876249,Entire home/apt,275,2,23,2018+AC0-01+AC0-06,0.37,1,0
335197,95m2 app+ADs- 2+AC0-4 people+ADs- happy reviews,1706915,Merijn,,Centrum+AC0-West,52.3704158509,4.8893350986,Entire home/apt,175,3,102,2016+AC0-07+AC0-17,1.26,1,1
340994,Stay at 'Perfect appartement in the center' by the,1730202,Anja,,Centrum+AC0-Oost,52.3688443901,4.906479868,Entire home/apt,140,4,34,2018+AC0-10+AC0-23,0.42,1,65
342540,cosy quiet studio  garden view C,1738291,Rijmert,,Watergraafsmeer,52.3566559259,4.9336551506,Private room,72,2,226,2018+AC0-11+AC0-19,2.78,1,334
343094,Amstel Nest +AC0- an urban retreat for two,1740785,Rob +ACY- Fang,,Oud+AC0-Oost,52.3554901452,4.9085239969,Private room,96,3,298,2018+AC0-11+AC0-19,3.71,2,240
345397,Spacious typical A'dam APT 120mtr,1751751,Nyika,,De Pijp +AC0- Rivierenbuurt,52.3571108803,4.9039139513,Entire home/apt,169,2,38,2018+AC0-09+AC0-09,0.47,1,0
347272,Very cute and comfy Jordaan apartment :),317696,Maud,,Centrum+AC0-West,52.3762616669,4.8781816402,Entire home/apt,129,4,50,2018+AC0-08+AC0-13,0.62,1,5
349208,Cozy room at Magnolia,1029506,Mercedes,,Oud+AC0-Oost,52.3513519004,4.9177942864,Private room,75,2,81,2018+AC0-11+AC0-21,1.05,1,314
350271,Luxe boat AMSTERDAM IJBURG+ACEAIQAh-,1775032,Agustina,,IJburg +AC0- Zeeburgereiland,52.3607557034,4.9887615897,Entire home/apt,395,7,3,2018+AC0-09+AC0-17,0.07,1,358
356220,City Centre/Canalzone+ADs- comfy+ADs- cozy and quiet room+ACE-,1801815,Ingrid,,Centrum+AC0-Oost,52.3598920395,4.8939661531,Private room,120,2,160,2018+AC0-10+AC0-28,1.96,1,3
356424,Sunny appartment in Westerpark,1803801,Annemarie,,Westerpark,52.3785500128,4.8703689632,Entire home/apt,100,5,16,2016+AC0-01+AC0-05,0.2,1,0
357980,+//0A4v/9AJj//QCF- STYLISH FAMILY HOME +AC0- CITY CENTER,1811745,Marre,,De Baarsjes +AC0- Oud+AC0-West,52.3654516158,4.875296385,Entire home/apt,245,2,70,2018+AC0-11+AC0-18,0.86,1,6
359298,Sunny Roof Top in Beautiful Area,1817922,Olly +ACY- Josh,,Centrum+AC0-Oost,52.362873802,4.9101519849,Entire home/apt,150,4,108,2018+AC0-07+AC0-06,1.33,1,123
359408,Comfortable apt. in city center,1818342,Linda,,Centrum+AC0-West,52.3663006203,4.880362689,Entire home/apt,99,3,66,2018+AC0-08+AC0-26,0.84,1,1
361342,+//0A4v/9AJj//QCF- Stunning City Centre Apartment +ACM-3,1826139,Jan,,Centrum+AC0-West,52.3802917578,4.8933701696,Entire home/apt,299,4,94,2018+AC0-11+AC0-23,1.17,7,13
362458,Bright+ADs- newly renovated apartment in Center+AC0-East,1831568,Roel,,Centrum+AC0-Oost,52.3702106843,4.9300748728,Entire home/apt,80,4,47,2018+AC0-11+AC0-12,0.65,1,14
364728,Fancy decorated little Tsarina  priv+//0Aw//9AKk-apartment,1155851,Tsarina,,Centrum+AC0-Oost,52.371015879,4.9306169863,Entire home/apt,129,2,148,2018+AC0-11+AC0-26,1.83,2,316
366438,Amsterdam+AEA- city centre +ACY- canal view,1849988,Nicolet,,Centrum+AC0-Oost,52.3685015062,4.8966928502,Private room,170,2,394,2018+AC0-11+AC0-18,4.86,1,160
367107,PEACEFUL HOME IN HISTORIC CENTRE+ADs- NEXT TO AMSTEL,1853421,Marijn,,Centrum+AC0-Oost,52.3624823953,4.9020408408,Entire home/apt,170,3,6,2018+AC0-11+AC0-04,0.15,1,8
367491,Lovely bright apt. heart Amsterdam,1855417,Maarten,,De Baarsjes +AC0- Oud+AC0-West,52.36594093,4.878068145,Entire home/apt,165,2,58,2018+AC0-09+AC0-03,0.71,1,13
370695,Pied a Terre in top located canal,1294098,Fernando,,Centrum+AC0-West,52.3700069223,4.8878736007,Entire home/apt,190,7,104,2018+AC0-11+AC0-29,1.3,2,63
370870,Cute place in Amsterdam Center,1868839,Kris,,Centrum+AC0-Oost,52.3643015172,4.9054232777,Entire home/apt,100,5,40,2018+AC0-11+AC0-24,0.49,1,14
378523,Freedom on the water+ACE-,1901477,Caroline,,Centrum+AC0-Oost,52.37213097,4.9037882171,Entire home/apt,280,3,88,2018+AC0-08+AC0-15,1.16,1,152
379143,Pent House Apartment Large Private Room+ACE-,1887873,Dom,,De Pijp +AC0- Rivierenbuurt,52.353977252,4.9043277809,Private room,85,3,82,2018+AC0-11+AC0-21,4.06,1,74
379885,Studio +AEA-Houseboat+AC0-BEST VIEW+AEA-amstel,1907015,Masha,,Oud+AC0-Oost,52.3546625138,4.9076302157,Entire home/apt,199,3,41,2018+AC0-09+AC0-16,0.51,2,314
384909,Central Loft+ADs- Great Rooftop Terrace,1927004,Lisanne,,Centrum+AC0-West,52.3739281421,4.8779306825,Entire home/apt,199,2,104,2018+AC0-09+AC0-17,1.28,1,0
386479,CHARMING B+ACY-B IN AMSTERDAM JORDAN 1,1934192,Agnes,,Centrum+AC0-West,52.3719794913,4.875612252,Private room,100,2,113,2018+AC0-12+AC0-02,1.43,2,17
387644,Lovely apt+ADs- Amsterdam /Jordaan.,1939619,Melih,,Westerpark,52.3792663164,4.877495439,Entire home/apt,300,4,51,2018+AC0-09+AC0-28,0.65,1,0
390894,Luxury apartment in the best area,1954555,Floris,,Centrum+AC0-West,52.37170239,4.8772884951,Entire home/apt,225,1,34,2017+AC0-03+AC0-30,0.43,1,355
392003,CHARMING B+ACY-B IN AMSTERDAM JORDAN 2,1934192,Agnes,,Centrum+AC0-West,52.371876043,4.8764196615,Private room,55,2,165,2018+AC0-12+AC0-02,2.09,2,12
396125,Room in Jordaan Heart of Amsterdam,1979865,Carolyn,,Centrum+AC0-West,52.3791426342,4.8849304663,Private room,70,3,503,2018+AC0-11+AC0-25,6.24,1,23
400325,Cozy City Centre Studio Apartment +ACE-,1998272,Sascha,,Centrum+AC0-Oost,52.3612334199,4.8948866397,Entire home/apt,140,2,53,2017+AC0-07+AC0-02,0.65,1,0
402353,Vintage apartment with roof terrace,2008330,Lidy,,Watergraafsmeer,52.3541445045,4.9342754623,Entire home/apt,130,2,121,2018+AC0-11+AC0-24,1.55,1,202
406794,Beautiful spacious 130m family home,325306,Michiel,,Oud+AC0-Oost,52.361307081,4.925787213,Entire home/apt,150,2,8,2016+AC0-08+AC0-22,0.24,1,0
408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,Janto (B),,De Baarsjes +AC0- Oud+AC0-West,52.3597097568,4.8617742025,Entire home/apt,129,3,23,2018+AC0-08+AC0-27,0.31,1,5
409893,Magnificent canal+AC0-apt A'dam 1st flr,2040542,Maud,,Centrum+AC0-Oost,52.363865735,4.8953790997,Entire home/apt,160,6,96,2018+AC0-11+AC0-06,1.2,3,240
410998,Perfect location +AC0- 2+AC0-bdrm ideal for a family of 3,2046301,Nina,,De Baarsjes +AC0- Oud+AC0-West,52.3713063941,4.8728717501,Entire home/apt,120,2,6,2016+AC0-08+AC0-15,0.12,1,0
414865,Charming house+ADs- perfect for two+ACE-,2063261,Miranda,,Zuid,52.3509881346,4.8466462824,Entire home/apt,115,4,7,2018+AC0-04+AC0-24,0.17,1,55
414917,Cent Adam Lux (2+AC0-4p) Apt 90 sqm(m2),2063612,Jan,,Centrum+AC0-Oost,52.3629989416,4.8991716917,Entire home/apt,299,180,78,2015+AC0-07+AC0-16,0.98,1,358
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,,Oostelijk Havengebied +AC0- Indische Buurt,52.3695817144,4.9351609786,Entire home/apt,145,2,57,2018+AC0-11+AC0-17,0.72,1,247
418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,,De Baarsjes +AC0- Oud+AC0-West,52.3687213121,4.8602198304,Entire home/apt,185,3,19,2018+AC0-10+AC0-21,0.24,1,0
418901,Authentic Jordaan +AC0- Central Luxury,1005087,Wytse,,Centrum+AC0-West,52.3793748362,4.8936157575,Entire home/apt,260,7,39,2018+AC0-11+AC0-30,0.5,2,272
422044,+//0A4v/9AJj//QCF- City Centre Loft +ACM-4,1826139,Jan,,Centrum+AC0-West,52.3799890889,4.8938815148,Entire home/apt,275,7,128,2018+AC0-11+AC0-16,1.61,7,260
424248,Spacious apartment with balcony+ACE-,2108995,Marieke,,Geuzenveld +AC0- Slotermeer,52.3719814506,4.8335418747,Entire home/apt,105,2,30,2018+AC0-10+AC0-12,0.37,1,155
425575,Magnificent canal+AC0-apt A'dam 2nd flr,2040542,Maud,,Centrum+AC0-Oost,52.3621605652,4.8950378283,Entire home/apt,140,6,92,2018+AC0-07+AC0-30,1.15,3,324
431206,FAMILY HOUSE+AC0-PERFECT LOCATION+ACE- Available for Xmas,2143683,Lotte,,Zuid,52.3545334485,4.8752212558,Entire home/apt,250,2,21,2017+AC0-08+AC0-21,0.27,1,0
431635,Sunny apartment with cat,1939922,Hannes,,Bos en Lommer,52.3785270876,4.8557309527,Entire home/apt,65,3,13,2018+AC0-08+AC0-25,0.17,1,0
432233,Beautiful apartment +AEA- true center,2144360,Feiko,,Centrum+AC0-Oost,52.3617700402,4.887437205,Entire home/apt,300,3,23,2017+AC0-05+AC0-07,0.29,1,363
432610,Big apartment with great sunshine+ACE-,1725242,Tolga,,De Pijp +AC0- Rivierenbuurt,52.3477569167,4.9061689577,Entire home/apt,99,1,0,,,3,98
432750,Apartment with the great sunshine+ACE-,1725242,Tolga,,De Pijp +AC0- Rivierenbuurt,52.347868186,4.9079090439,Entire home/apt,28,10,1,2018+AC0-07+AC0-21,0.22,3,0
434097,Cosy Studio Canalside+ADs- CENTRE.,2157711,Olga,,Centrum+AC0-Oost,52.364087743,4.922077786,Private room,82,2,175,2018+AC0-11+AC0-28,2.52,1,29
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,,De Pijp +AC0- Rivierenbuurt,52.352980433,4.9051204462,Entire home/apt,109,4,113,2018+AC0-05+AC0-10,1.41,1,35
438089,STUDIO FOR 2 VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes +AC0- Oud+AC0-West,52.3614989088,4.867808451,Private room,99,2,133,2018+AC0-11+AC0-22,1.76,2,136
439097,Bright apt in central Amsterdam,2181530,Janneke,,De Baarsjes +AC0- Oud+AC0-West,52.3699375699,4.8670740862,Entire home/apt,125,4,48,2018+AC0-08+AC0-10,0.71,2,0
440992,Charming houseboat near Olympic St.,2191136,Jan,,Zuid,52.3427859941,4.8498486513,Entire home/apt,150,3,92,2018+AC0-06+AC0-18,1.16,1,42
441424,Whole house in center of Amsterdam.,2193861,Marco,,Oostelijk Havengebied +AC0- Indische Buurt,52.3737868538,4.9448821225,Entire home/apt,150,3,27,2018+AC0-08+AC0-26,0.35,1,41
442105,SPACIOUS +ACY- LUXURY CANAL APARTMENT WITH GARDEN,2196820,Genna,,De Baarsjes +AC0- Oud+AC0-West,52.3720225111,4.8709311505,Entire home/apt,250,2,102,2018+AC0-09+AC0-25,1.3,1,225
443698,The Warehouse: at home in Amsterdam,2204326,Petra,,Centrum+AC0-Oost,52.3603547019,4.8996654388,Private room,135,1,46,2018+AC0-12+AC0-06,0.59,2,193
444935,Fantastic apartment right in the city centre,2059471,Daisy,,Centrum+AC0-Oost,52.3644566813,4.8887065977,Entire home/apt,149,4,9,2017+AC0-08+AC0-17,0.34,1,0
446592,Three colourful rooms in artist house,1543378,Daniel And Thera,,De Pijp +AC0- Rivierenbuurt,52.3585200934,4.9035582561,Private room,100,2,184,2018+AC0-11+AC0-12,2.31,1,350
446999,Guestroom VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes +AC0- Oud+AC0-West,52.3610481601,4.8669967238,Private room,89,2,245,2018+AC0-11+AC0-19,3.27,2,142
447151,creative ground floor house close to Vondelpark,2220492,Raymond,,Zuid,52.3535278714,4.8470901312,Entire home/apt,85,4,70,2018+AC0-06+AC0-26,0.87,1,4
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,,Centrum+AC0-Oost,52.3700737381,4.9016958761,Entire home/apt,255,3,59,2018+AC0-10+AC0-14,0.78,3,117
451408,Spacious Tasteful 3BR Street Level near Museums,1739359,Gijs +ACY- Brigitte,,De Pijp +AC0- Rivierenbuurt,52.3507558445,4.8901559375,Entire home/apt,240,4,44,2018+AC0-07+AC0-08,0.55,1,4
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin +ACY- Smadar,,Centrum+AC0-West,52.371155315,4.8789597607,Entire home/apt,175,3,60,2018+AC0-07+AC0-30,0.76,2,320
454056,Lovely house at Docklands  2 bikes,2255820,Jaap,,Oostelijk Havengebied +AC0- Indische Buurt,52.3717582061,4.9502917533,Entire home/apt,125,4,28,2018+AC0-10+AC0-15,0.36,1,0
455881,Superb+ADs- quiet home with garden+ACE-,81046,Fabienne,,Oud+AC0-Oost,52.3569825677,4.9206059293,Entire home/apt,175,3,18,2018+AC0-10+AC0-22,0.23,1,82
460469,Great apartment near the centre ,1997447,Suzan,,Oud+AC0-Oost,52.3604800497,4.9268495726,Entire home/apt,110,3,46,2017+AC0-08+AC0-18,0.58,1,0
462341,Central 17th Century Unique House,2297302,Milen +ACY- Joes,,Centrum+AC0-West,52.3739325708,4.8935486116,Entire home/apt,170,3,26,2018+AC0-10+AC0-14,0.59,1,2
462809,Studio with harbour view and parkin,2299713,Janny,,Oostelijk Havengebied +AC0- Indische Buurt,52.3745893413,4.9437335129,Private room,72,3,211,2018+AC0-12+AC0-03,2.71,1,9
466259,VILLA on WATER:BestView+ACY-Oase ofRest,1907015,Masha,,Oud+AC0-Oost,52.3564322656,4.9067470194,Entire home/apt,235,3,2,2016+AC0-01+AC0-03,0.06,2,0
467103,Luxurious apartment +AEA- Dam Square,2313040,Willem,,Centrum+AC0-West,52.370744323,4.8943543699,Entire home/apt,160,2,150,2018+AC0-09+AC0-01,1.89,1,0
467581,Canal view house+ADs- perfect location,2321097,Melissa,,Centrum+AC0-West,52.376186609,4.8861815006,Entire home/apt,240,3,153,2018+AC0-01+AC0-16,1.94,6,0
467852,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,,Centrum+AC0-West,52.3681664445,4.8845408343,Entire home/apt,647,7,16,2018+AC0-08+AC0-14,0.2,2,271
474452,xx,2352274,Alexander,,De Baarsjes +AC0- Oud+AC0-West,52.3697454267,4.8602647864,Entire home/apt,125,3,28,2016+AC0-12+AC0-07,0.41,1,0
480245,Cosy apartment along the Amstel.,2378237,Rachelle,,Oud+AC0-Oost,52.3540851055,4.9128873114,Entire home/apt,150,2,14,2018+AC0-09+AC0-09,0.32,1,0
481664,+ACI-Einzigartiges Hausboot +ACIAIg-De Calidris+ACE-+ACI-,1382273,Eltjo +ACY- Liselore,,Westerpark,52.3903848298,4.8912757425,Private room,105,2,362,2018+AC0-11+AC0-18,6.04,2,276
483779,Spacious studio apartment in A'dam,2395278,Alex,,Slotervaart,52.3493157991,4.8313272875,Private room,72,2,38,2017+AC0-10+AC0-22,1.47,1,0
484836,Modern 3 bedroom apt.  garden near Jordaan,2396890,Esther,,De Baarsjes +AC0- Oud+AC0-West,52.3706598057,4.8602548587,Entire home/apt,140,3,51,2016+AC0-07+AC0-27,0.65,1,13
485237,Spacious home with sunny terrace +//0A4v/9AIL//QCs-75/2p,2402296,Corry,,Slotervaart,52.3640210184,4.8303386451,Entire home/apt,75,1,31,2018+AC0-10+AC0-27,0.4,1,0
489418,Central quiet ap'ment with parcview,2418579,Julia,,Bos en Lommer,52.3759353818,4.8501020389,Entire home/apt,79,2,96,2015+AC0-01+AC0-03,1.22,1,0
489832,Authentic spacious house in great location.,2421854,Margreet,,De Baarsjes +AC0- Oud+AC0-West,52.3636174632,4.8676169488,Entire home/apt,130,7,29,2018+AC0-10+AC0-24,0.4,1,119
494433,Central+ADs- cozy apartment  garden+ACE-,907405,Yahav,,De Baarsjes +AC0- Oud+AC0-West,52.3685150828,4.8523093192,Entire home/apt,90,4,16,2018+AC0-11+AC0-11,0.21,2,0
495862,2 floor garden facing Vondelpark,2449055,Marieke,,De Baarsjes +AC0- Oud+AC0-West,52.3616485507,4.8731096381,Entire home/apt,400,4,11,2017+AC0-05+AC0-08,0.17,1,291
496953,Spacious family apartment in city centre+ACE- (160m2),2453971,Kim,,De Baarsjes +AC0- Oud+AC0-West,52.3615896666,4.8766295206,Entire home/apt,350,2,28,2018+AC0-09+AC0-10,0.37,1,0
498514,Private Apartment Good Area  Bikes,2460925,Hans,,De Pijp +AC0- Rivierenbuurt,52.3407160507,4.9099987542,Entire home/apt,140,3,23,2018+AC0-09+AC0-03,0.31,1,125
500516,Stay at the canal side+ACE-Centre A'dam,2469696,Rosemarijn,,Centrum+AC0-Oost,52.3655149765,4.8859779563,Entire home/apt,155,1,18,2018+AC0-09+AC0-02,0.27,1,218
502869,Light filled+ADs- one bedroom delight,2480479,Claire,,Westerpark,52.3830292866,4.8751207835,Entire home/apt,110,3,16,2018+AC0-10+AC0-21,0.21,1,22
503629,Quiet +ACY- spacious apt+ADs- near Museums +ACY- Concertgebouw,2483843,Alban,,Zuid,52.353642388,4.8782406464,Entire home/apt,114,4,9,2017+AC0-08+AC0-21,0.14,1,0
505012,Centre Amsterdam perfect for family,1645998,Djoke,,Centrum+AC0-Oost,52.3640157057,4.8875789378,Entire home/apt,299,3,54,2018+AC0-10+AC0-23,0.72,1,163
505650,Stylish Design Apartment,2492723,Irene,,Zuid,52.3549951781,4.8761056884,Private room,130,3,101,2018+AC0-12+AC0-02,1.35,2,265
505804,Light studio in centre of Amsterdam,2493425,Simone,,Westerpark,52.3847973358,4.8772570481,Entire home/apt,85,3,87,2018+AC0-12+AC0-03,1.12,1,2
507598,Canal View Apartment+ACE- Jordaan Area,2501656,Carinia,,Centrum+AC0-West,52.3786246426,4.8794449647,Entire home/apt,400,2,56,2018+AC0-11+AC0-18,0.72,1,116
510836,+//0A4v/9AJj//QCF- Combo City Centre Apartments,1826139,Jan,,Centrum+AC0-West,52.3803715967,4.8935875801,Entire home/apt,700,7,108,2018+AC0-11+AC0-09,1.54,7,294
513743,Luxury 200m2 Private HV Houseboat,2531171,Carmen,,Oostelijk Havengebied +AC0- Indische Buurt,52.3759332245,4.9398041601,Entire home/apt,460,3,35,2017+AC0-10+AC0-04,0.45,3,12
514946,Typical Amsterdam apt. in center,2536209,Martijn,,Watergraafsmeer,52.3550162794,4.935116108,Entire home/apt,120,5,6,2016+AC0-01+AC0-03,0.09,1,0
